bcsid,female,parscr,pared,eng10,maths10,isced26,isced30,nonbrit30,isced42,deg26,deg30,deg42,Mauth,Mauthw,r16,rw16,a16,aw16,lr16,a26,aw26,lr26,r30,rw30,a30,aw30,lr30,lrw30,r42,rw42,a42,aw42,lr42,lrw42,deathpen16,deathpen26,deathpen30,deathpen42,parsc,weights
B25210W,0,4,1,0.5158917328606841,-0.23949667623775917,2,3,0,3,0,0,0,0.6843599929191346,0.2554258171634431,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.9088031066367427,-0.0033865221622675764,0.025172167735830697,0.07788234684254437,0.13872543477661228,0.45487718135002075,0.26073189753935977,1.4690896547126893,1.2733482290490725,0.7373907659567726,0.4932472369756666,1.3261510490141817,0.9092963556835572,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,4,0.19748273535039493
B25232C,0,5,2,1.3948194989181948,1.3024109832770576,5,6,0,6,0,1,1,-0.41176981660361023,-0.11795140427559789,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,0.46388458388136206,-2.2723413066685874,-1.4971064815920263,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,-2.394114184029875,-1.4344893333518094,-0.408310478640031,-0.16344685649426346,-1.3966909858972794,-1.2040640335560924,-3.4604892499769133,-2.297364816497488,-0.8213094564917369,-0.7002825207106892,-1.6191545146087136,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,5,1
B25234E,0,3,2,0.6751177774363203,0.08511546260746543,2,2,0,2,0,0,0,0.9279443950353001,0.41353554618554095,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,-0.17096707052809693,-0.2689652953867343,-0.9064146622040575,-0.646825732993146,-0.6382486647285297,1.1765474716747306,0.6902225499378987,1.030335621343389,0.6861525011797829,-1.3966909858972794,-1.2040640335560924,0.7373907659567726,0.4932472369756666,2.0419712175161546,1.3741719707909825,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.5532668914891966
B25237H,0,5,2,0.5986892760400143,0.7343397402979146,2,3,0,3,0,0,0,-1.6296918271844385,-0.6577736929354053,0.6256356830041371,0.5508481426980965,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-0.5211961098848453,-0.33364726622682395,-0.9064146622040575,1.283491899499489,0.8849262319684332,0.9018811904666849,0.6551800307146017,-0.12058125864334658,-0.16330646836776552,0.8959335265906956,0.856514147231173,1.2038218788382926,0.7775743505171839,-0.10548928798976412,-0.06224764867760528,-1.6191545146087136,-0.44406766198884273,-0.37855764257888896,0.4848283387184906,5,1.9267436569574952
B25251F,0,3,2,0.6751177774363203,0.40972760145269,3,2,0,2,0,0,0,-1.020730821894025,-0.46373229045040393,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.8797200475421483,0.5597144659342299,0.0011942222163425851,0.9617722940840496,0.7899401317510468,0.35254862805059145,0.12946535557007757,-0.9837689186333983,-0.5870391680380349,2.042245782834683,1.7463597185120672,1.6702529917198141,1.0388248738356611,0.6103308805122087,0.34937379705955274,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,3,0.7532357162690422
B25272L,0,6,2,-0.8407141669237358,0.24742153203007772,5,3,0,3,0,0,0,0.19719118868680374,0.19138700074809112,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.17926196882865147,0.031141005107386932,-0.9064146622040575,1.283491899499489,0.8849262319684332,0.07788234684254437,0.11338918558464925,0.1671479613533371,0.05693369642817178,-0.2503787296532919,-0.20186364698500728,1.6702529917198141,1.139124141258534,0.2524207962612223,0.3127605741509757,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,6,0.7579207301192331
B25277R,1,1,1,0.9171413651912865,0.003962427896159287,5,5,0,5,0,0,0,-2.604029435649101,-1.2291942734263055,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,-0.8714251492415938,-0.7675299389236045,0.9088031066367427,0.3183330832531715,0.1697911569577789,1.1765474716747306,0.6017834254613602,-0.408310478640031,-0.1743961550209291,-0.2503787296532919,-0.25804105463010274,0.7373907659567726,0.4932472369756666,0.2524207962612223,0.16445946126412941,0.9606304562563233,1.037782713912455,1.1396682590567606,0.4848283387184906,1,0.27718317528942615
B25278S,1,2,1,-0.12101244544186018,-0.4829557803716776,2,2,0,2,0,0,0,1.658697601383797,0.7638816813102567,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.0011942222163425851,-0.3251061275777066,-0.37117690244345763,0.6272149092586378,0.4184665683255545,-1.2714981386300828,-0.8131182616335318,0.8959335265906956,0.856514147231173,1.2038218788382926,0.7775743505171839,-0.10548928798976412,-0.10703450299412318,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,2,0.07680958024550674
B25286S,1,3,2,0.8343438220119563,0.7343397402979146,5,5,0,5,0,0,0,0.3189833897448861,0.10800202832756828,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,-1.1241887663431211,0.5294910081853998,0.3773203302671244,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,0.9018811904666849,0.49764561359555826,-0.408310478640031,-0.16344685649426346,-0.8235348577752856,-0.7310525440930975,1.2038218788382926,0.7775743505171839,-1.1792195407427235,-0.8404100021895948,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,1.1844870071466875
B25289V,1,3,2,0.9171413651912865,0.16626849731877158,2,3,0,6,0,0,1,-1.3861074250682728,-0.6639638950416518,1.7483821271201796,1.4800169716200922,1.4093791024214999,1.2229730411167075,2.0519579341058454,1.5801781262556451,1.0323372207429284,-0.9064146622040575,3.5355291374075626,2.665298628280832,0.9018811904666849,0.47720509662257593,0.1671479613533371,0.20333825146057188,-0.8235348577752856,-0.7310525440930975,0.27095965307525166,0.10862085601127625,0.6103308805122087,0.40262796642982024,0.9606304562563233,1.037782713912455,1.1396682590567606,0.4848283387184906,3,1
B25309G,1,4,2,0.6751177774363203,0.24742153203007772,3,5,0,5,0,0,0,-1.1425230229521073,-0.5429567261800823,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,1.2299490868988967,0.8808238144802587,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,1.4512137528827775,0.9167987900320171,-0.6960396986367147,-0.23223585546307085,-1.3966909858972794,-1.2040640335560924,1.6702529917198141,1.1622007314815743,0.9682409647631952,0.629335076371555,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,4,0.8143438905055291
B25312B,1,3,2,0.197439643709412,0.4908806361639962,2,2,0,2,0,0,0,-0.0463932134293624,0.045282339520821564,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,-1.1241887663431211,0.17926196882865147,0.16898430587184726,0.9088031066367427,0.3183330832531715,0.2922439300209027,0.07788234684254437,0.1774543983642463,0.7426064013467052,0.5673450838737757,0.8959335265906956,0.80033673958607765,0.27095965307525166,0.10862085601127625,-0.8213094564917369,-0.61370289224786,0.9606304562563233,0.2968575259618061,-0.37855764257888896,0.4848283387184906,3,0.7196324646839507
B25355N,0,3,2,0.3566656882850481,0.8154927750092208,4,5,0,5,0,0,0,0.19719118868680374,0.23190555482247432,3.993875015352265,3.438870729022657,1.4093791024214999,1.2229730411167075,0.46388458388136206,-0.5211961098848453,-0.33364726622682395,-0.9064146622040575,0.9617722940840496,1.1209258897218564,-0.19678393436550198,-0.11758020504014237,-1.2714981386300828,-0.7754313795562955,1.4690896547126893,1.2733482290490725,0.27095965307525166,0.20892012343414915,0.6103308805122087,0.5394676840927104,0.9606304562563233,-0.44406766198884273,-1.8967835442145384,0.4848283387184906,3,0.463539917949329
B25357Q,1,3,2,1.1527959111632284,0.8154927750092208,3,3,0,3,0,0,0,-0.5335620176616933,-0.3374884074640933,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,-0.17096707052809693,-0.26402645471047026,-0.9064146622040575,-0.3251061275777066,-0.059939669811919755,-0.19678393436550198,-0.21370406142622703,-1.5592273586267664,-0.931479624576185,-0.2503787296532919,-0.20186364698500728,1.2038218788382926,0.7544977602941436,-0.10548928798976412,-0.14882727714043453,-0.32926202917619524,1.037782713912455,1.1396682590567606,1.228460099416882,3,1.9690001777958352
B25371N,1,4,3,0.5986892760400143,0.32857456674138386,3,3,0,3,0,0,0,-0.41176981660361023,-0.13995254171014893,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,-0.5211961098848453,-0.33364726622682395,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-1.0207827779896417,-0.6523232475927835,1.030335621343389,0.6651539287140908,-0.2503787296532919,-0.25804105463010274,-0.6619025726877894,-0.43695678084871825,0.6103308805122087,0.26279416859672355,-0.32926202917619524,-0.44406766198884273,-1.1376705933967137,-0.2588034219799006,4,2.3798400897818697
B25392T,0,2,1,-0.5222620777724636,-0.40180274566037144,2,2,0,2,0,0,0,1.4151131992676318,0.4961155813958941,1.7483821271201796,1.5051459965097354,-0.13236701897517483,-0.06691944431583108,-1.1241887663431211,1.2299490868988967,0.768050490329507,0.9088031066367427,-0.646825732993146,-0.31713716942735604,1.1765474716747306,0.8090280034693081,-0.408310478640031,-0.2567085809991594,0.8959335265906956,0.7441593319409823,0.27095965307525166,0.18584353321110875,-1.1792195407427235,-0.882202776335906,-1.6191545146087136,1.037782713912455,0.3805553082389358,1.228460099416882,2,0.06417053484245504
B25394V,1,3,2,-0.2802384900174963,-0.726414884505596,6,6,0,6,1,1,1,-0.16818541448744478,0.03034452631119628,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,-1.1241887663431211,-1.922112267311839,-1.314712345924921,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-0.7461164967815954,-0.4066213224811345,0.7426064013467052,0.3917709333906495,-0.8235348577752856,-0.7310525440930975,-0.19547145980626857,-0.27600552495311415,0.2524207962612223,0.12266668711781806,0.9606304562563233,-1.1849928499394917,-1.1376705933967137,0.4848283387184906,3,1
B25407H,1,5,1,0.3566656882850481,-0.726414884505596,2,2,0,2,0,0,0,-0.16818541448744478,0.2211659466956659,0.6256356830041371,0.5257191178084532,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.17926196882865147,-0.004678564973312815,0.9088031066367427,-0.0033865221622675764,-0.08740634265765727,-0.7461164967815954,-0.48639739239785795,-0.6960396986367147,-0.4573324110627025,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.20892012343414915,-0.8213094564917369,-0.61370289224786,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,5,0.2327554159031546
B25423H,1,3,1,-0.7579166237444045,-1.7002513010412699,2,3,0,3,0,0,0,1.4151131992676318,0.48539412889381234,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.5294910081853998,0.3773203302671244,0.0011942222163425851,-0.0033865221622675764,0.00847337023510239,-0.19678393436550198,-0.08962539307967192,-0.6960396986367147,-0.5510401899309524,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.3698713793297533,-0.46339937224075056,-0.5153681849152658,-0.32926202917619524,0.2968575259618061,-0.37855764257888896,1.228460099416882,3,0.03278286087882478
B25434L,1,3,2,0.11464210053008073,1.3024109832770576,6,6,0,6,1,1,1,0.07539898762872067,0.3874293877796535,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.9088031066367427,1.6052115049149276,0.9434650093458193,0.35254862805059145,0.2749218902489017,1.3180648413400726,0.8171915370310725,0.8959335265906956,0.7441593319409823,-0.6619025726877894,-0.4138801906256778,0.9682409647631952,0.7691688742046516,-0.32926202917619524,0.2968575259618061,-0.37855764257888896,-1.0024351826782918,3,1
B25451M,1,3,1,0.11464210053008073,-0.40180274566037144,2,2,0,2,0,0,0,-0.6553542187197764,-0.23463502273937548,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,0.46388458388136206,0.5294910081853998,0.3213696242489801,0.0011942222163425851,0.6400526886686109,0.24807845967443692,0.6272149092586378,0.2846281602802355,0.45487718135002075,0.18108402931304424,1.4690896547126893,1.329525636694168,0.7373907659567726,0.4932472369756666,0.2524207962612223,0.25950640478070824,-0.32926202917619524,0.2968575259618061,1.1396682590567606,0.4848283387184906,3,0.2130101706601984
B25464S,1,3,2,0.4394632314643782,-0.40180274566037144,3,4,0,4,0,0,0,0.07539898762872067,0.08181966411214536,0.6256356830041371,0.5508481426980965,-0.9032400796735122,-0.7927562929688128,0.46388458388136206,-0.8714251492415938,-0.5778028607028008,0.9088031066367427,0.9617722940840496,0.8066389292517752,-1.0207827779896417,-0.546910508457045,1.3180648413400726,0.8044639052650957,-0.8235348577752856,-0.7310525440930975,0.27095965307525166,0.10862085601127625,0.9682409647631952,0.5427554479087258,-0.32926202917619524,-1.1849928499394917,-1.1376705933967137,0.4848283387184906,3,0.3031192029258114
B25489B,1,5,2,0.8343438220119563,1.1401049138544452,2,2,0,2,0,0,0,-0.41176981660361023,-0.03162110104582812,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,0.17926196882865147,0.22580692400445465,0.9088031066367427,0.9617722940840496,0.8066389292517752,0.9018811904666849,0.5159340602102099,-0.408310478640031,-0.1870738279295655,2.042245782834683,1.7463597185120672,-0.19547145980626857,-0.02925380966128749,-0.10548928798976412,-0.020454874531293937,-0.32926202917619524,-0.44406766198884273,0.3805553082389358,-1.0024351826782918,5,2.90338059785328
B25500D,0,2,2,-0.8407141669237358,-2.349475578731719,2,2,0,2,0,0,0,0.6843599929191346,0.3161247993689648,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,1.2299490868988967,0.7371697609250714,1.8164119910571428,0.6400526886686109,0.22150539950407278,0.6272149092586378,0.26797995378382244,0.1671479613533371,0.17966132116792935,0.32277739846870185,0.21497043483289202,0.27095965307525166,-0.01475500163463711,-0.8213094564917369,-0.61370289224786,-0.32926202917619524,1.037782713912455,0.3805553082389358,1.228460099416882,2,0.017557263643442983
B25511G,1,3,1,-1.4011898438299748,-0.158343641526453,2,4,0,4,0,0,0,1.2933209982095486,0.3767299173357556,0.6256356830041371,0.5508481426980965,1.4093791024214999,1.2229730411167075,0.46388458388136206,1.9304071656123936,1.3275046805607857,-0.9064146622040575,1.926931110330367,1.5384728017631577,0.9018811904666849,0.5649663184758975,-0.408310478640031,-0.22030401894054,0.8959335265906956,0.80033673958607765,0.7373907659567726,0.2695721119068803,-0.10548928798976412,-0.14882727714043453,0.9606304562563233,1.037782713912455,-0.37855764257888896,1.228460099416882,3,0.060890739674647955
B25526P,1,4,2,1.2355934543425586,1.545870087410976,7+,7+,0,7+,1,1,1,-0.16818541448744478,0.04887710470837875,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,-1.1241887663431211,-1.5718832279550905,-0.8817015853426035,0.9088031066367427,-0.3251061275777066,-0.059939669811919755,-1.8447816216137816,-1.1483373265577905,1.3180648413400726,0.7598383613641017,-1.3966909858972794,-1.2040640335560924,-1.1283336855693102,-0.6751307139441549,-0.10548928798976412,0.08605346420924098,-1.6191545146087136,-1.9259180378901404,-1.1376705933967137,-1.7460669433766831,4,1
B25543Q,1,5,1,0.2802371868887421,-0.158343641526453,4,6,0,6,0,1,1,-0.5335620176616933,-0.3117860540620639,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,-0.5211961098848453,-0.30857728961311537,0.0011942222163425851,0.3183330832531715,0.2922439300209027,0.07788234684254437,-0.014079322506575244,-0.12058125864334658,-0.1505788366017886,-1.3966909858972794,-1.2040640335560924,1.2038218788382926,0.6541984928712707,1.684061133265168,1.1360034656252918,-0.32926202917619524,-0.44406766198884273,0.3805553082389358,1.228460099416882,5,1
B25556V,1,4,3,1.636843086673162,1.8704822262562006,6,6,0,6,1,1,1,-0.28997761554552787,0.023859020620756618,0.6256356830041371,0.5508481426980965,1.4093791024214999,1.2229730411167075,-1.1241887663431211,-0.5211961098848453,-0.1958039654623637,0.9088031066367427,0.3183330832531715,0.2922439300209027,-0.7461164967815954,-0.33063756304098013,1.3180648413400726,0.8044639052650957,-0.8235348577752856,-0.7310525440930975,-0.6619025726877894,-0.31358092320280495,1.684061133265168,1.2758372634583885,0.9606304562563233,-1.1849928499394917,-1.1376705933967137,-1.0024351826782918,4,1
B25574X,0,4,2,0.0382135991337759,1.545870087410976,4,6,0,6,0,1,1,-0.5335620176616933,-0.02013043430474088,1.7483821271201796,1.4800169716200922,0.6385060417231625,0.5375814954320819,2.0519579341058454,0.8797200475421483,0.7803222735594693,1.8164119910571428,-0.646825732993146,-0.42289114498975144,-1.0207827779896417,-0.542180848621189,2.181252501330125,1.3968320935947336,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.3784491615261433,1.684061133265168,1.1360034656252918,0.9606304562563233,-1.1849928499394917,-1.8967835442145384,-1.7460669433766831,4,1
B25591Y,0,5,2,-0.044583944045555365,-0.726414884505596,3,2,0,2,0,0,0,1.1715287971514663,0.5062492139110588,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,0.8797200475421483,0.5547756252579659,0.0011942222163425851,-0.0033865221622675764,0.2337051526435164,2.0005463152988705,1.2813460733605908,-0.12058125864334658,0.017610597694225932,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.23199671365718955,0.2524207962612223,0.2177136306343969,-0.32926202917619524,0.2968575259618061,0.3805553082389358,-0.2588034219799006,5,0.2359889052180011
B25595C,0,3,2,1.3120219557388646,1.46471705269967,6,6,0,6,1,1,1,-0.28997761554552787,-0.06126080774699227,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,2.0519579341058454,0.17926196882865147,0.19492619460001898,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-0.4714502155735483,-0.1483639213766933,0.1671479613533371,0.21601592436920827,-1.3966909858972794,-1.2040640335560924,0.27095965307525166,0.2550733038802299,-0.10548928798976412,-0.10404042282391668,-1.6191545146087136,-0.44406766198884273,-1.1376705933967137,-1.0024351826782918,3,1
B25629V,1,5,2,1.477617042097526,1.545870087410976,6,6,0,6,1,1,1,-1.995068430358687,-0.8274854849725874,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,0.5294910081853998,0.34643960086268866,-0.9064146622040575,-0.9685453384085851,-0.7066617047755518,-0.19678393436550198,-0.07754751063945262,-0.408310478640031,-0.23303165070651685,-0.8235348577752856,-0.7310525440930975,0.7373907659567726,0.39294796955279365,0.2524207962612223,0.03608705865498882,-1.6191545146087136,0.2968575259618061,0.3805553082389358,0.4848283387184906,5,1
B25636U,1,1,1,0.6751177774363203,0.4908806361639962,3,3,0,3,0,0,0,-2.11686063141677,-0.9286317065644102,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.17926196882865147,0.031141005107386932,-0.9064146622040575,0.3183330832531715,0.4840781174278601,1.1765474716747306,0.7442848880664942,-0.6960396986367147,-0.4450508336600795,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.10862085601127625,-1.1792195407427235,-0.7986172280432833,-0.32926202917619524,1.037782713912455,1.1396682590567606,0.4848283387184906,1,0.3753552587070233
B25638W,1,4,1,-1.159166256075008,-0.6452618497942899,2,2,0,2,0,0,0,1.049736596093383,0.5559537840319713,0.6256356830041371,0.5508481426980965,0.6385060417231625,0.5375814954320819,-1.1241887663431211,0.5294910081853998,0.2645470061163727,-1.8140235466244576,-0.0033865221622675764,-0.11397940282802142,0.35254862805059145,0.24092258649712364,0.1671479613533371,0.09823511970230253,1.4690896547126893,1.2733482290490725,1.2038218788382926,0.877873617940057,-0.8213094564917369,-0.61370289224786,0.9606304562563233,1.037782713912455,-0.37855764257888896,0.4848283387184906,4,0.060513895816767985
B25642S,1,2,2,-0.5986905791687684,-0.40180274566037144,2,2,0,3,0,0,0,0.07539898762872067,-0.07187602397638435,3.993875015352265,3.438870729022657,1.4093791024214999,1.2229730411167075,0.46388458388136206,1.2299490868988967,0.7371697609250714,1.8164119910571428,-0.646825732993146,-0.4395899424904798,-0.19678393436550198,-0.11154681439123068,1.3180648413400726,0.7931185112324166,2.042245782834683,1.7463597185120672,-1.1283336855693102,-0.7212838943902357,1.684061133265168,1.2758372634583885,0.9606304562563233,1.037782713912455,0.3805553082389358,-0.2588034219799006,2,0.07925205806050681
B25679F,0,5,2,0.9171413651912865,1.8704822262562006,3,3,0,3,0,0,0,0.19719118868680374,-0.35943212719783885,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,0.46388458388136206,0.17926196882865147,0.057082893835558646,1.8164119910571428,-0.3251061275777066,-0.15581938270467943,0.35254862805059145,0.13078018752552922,1.030335621343389,0.6992703442376689,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.4932472369756666,-0.46339937224075056,-0.1939078151027612,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,5,3.516687756874249
B25680Y,0,4,3,1.0763674097669225,1.8704822262562006,6,6,0,6,1,1,1,-0.41176981660361023,-0.2599147932392988,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.17926196882865147,0.19492619460001898,0.0011942222163425851,-0.0033865221622675764,-0.12385366549765725,-1.0207827779896417,-0.6103387919044074,-0.408310478640031,-0.20802244153791702,-0.2503787296532919,-0.25804105463010274,-0.6619025726877894,-0.3366575134258453,0.6103308805122087,0.5842545384092284,-0.32926202917619524,-0.44406766198884273,-1.1376705933967137,-0.2588034219799006,4,1
B25712P,1,3,2,1.7132715880694669,0.4908806361639962,2,2,0,2,0,0,0,0.07539898762872067,-0.006560349296055418,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,-0.17096707052809693,-0.12618315394600996,0.9088031066367427,-0.0033865221622675764,0.00847337023510239,-0.19678393436550198,-0.04354820688767451,1.030335621343389,0.673424869413806,-0.2503787296532919,-0.20186364698500728,-0.6619025726877894,-0.4600333710717586,0.6103308805122087,0.34937379705955274,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,1.7153790993853169
B25724T,1,3,2,-0.5222620777724636,0.16626849731877158,4,4,0,6,0,0,1,0.19719118868680374,0.3639307749514124,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,-1.1241887663431211,1.5801781262556451,1.0323372207429284,-0.9064146622040575,0.3183330832531715,0.5936068999828047,1.1765474716747306,0.6514935863502647,-0.9837689186333983,-0.5997667998040117,-0.8235348577752856,-0.7310525440930975,1.2038218788382926,0.7544977602941436,0.6103308805122087,0.44442074057613157,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,3,1
B25734V,0,3,2,-0.12101244544186018,0.16626849731877158,2,2,0,2,0,0,0,1.1715287971514663,0.3616965937363504,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,2.0519579341058454,0.8797200475421483,0.5856563546624016,-0.9064146622040575,-0.0033865221622675764,-0.10410514015838557,-0.19678393436550198,-0.14896094602341303,-0.6960396986367147,-0.4450508336600795,0.8959335265906956,0.80033673958607765,-0.19547145980626857,-0.1757062575302412,-0.46339937224075056,-0.3337416129358579,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.22711470096163816
B25737Y,1,6,2,-0.8407141669237358,-1.6190982663299636,2,2,0,2,0,0,0,0.9279443950353001,0.18726810452140047,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,1.9304071656123936,1.3275046805607857,-0.9064146622040575,-0.9685453384085851,-0.696787442105916,2.0005463152988705,1.2086178060211787,-0.12058125864334658,-0.30658661120986114,-1.3966909858972794,-1.2040640335560924,2.1366841046013345,1.4234512548000513,1.3261510490141817,0.6744156143338815,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,6,0.1344200861799301
B25752X,0,5,2,-0.044583944045555365,0.6531867055866084,3,3,0,3,0,0,0,0.5625677918610515,0.11117418099127195,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,-0.8714251492415938,-0.5518609719746291,-0.9064146622040575,-0.3251061275777066,-0.25859839204996965,-1.0207827779896417,-0.6984004337847809,0.1671479613533371,0.21601592436920827,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.006177219438247172,0.2524207962612223,0.17592085648808548,-0.32926202917619524,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,5,0.7541429090574642
B25753Y,0,3,2,1.2355934543425586,0.8966458097205269,6,6,0,6,1,1,1,-1.020730821894025,-0.25866105520681554,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-1.5718832279550905,-1.1372570509340796,-0.9064146622040575,-0.9685453384085851,-0.7066617047755518,-1.5701153404057353,-1.0428846827365372,-0.12058125864334658,-0.12650581080313272,-0.8235348577752856,-0.7310525440930975,-1.5947647984508304,-1.0828336851315856,0.2524207962612223,0.16445946126412941,-1.6191545146087136,-1.1849928499394917,-1.1376705933967137,-1.0024351826782918,3,1
B25759E,0,3,2,1.2355934543425586,1.7081761568335885,5,4,0,4,0,0,0,-0.28997761554552787,-0.16741851108702616,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,-1.221654188598342,-0.9239821858625383,-0.9064146622040575,0.6400526886686109,0.5494414296363389,-0.4714502155735483,-0.38094474857660443,0.7426064013467052,0.5840833523426604,-0.8235348577752856,-0.7310525440930975,-0.19547145980626857,-0.1757062575302412,-0.10548928798976412,0.07758614915549145,0.9606304562563233,-0.44406766198884273,0.3805553082389358,0.4848283387184906,3,2.943024587352813
B25762Z,0,1,1,1.0763674097669225,1.2212579485657515,3,4,0,7+,0,0,1,-1.020730821894025,-0.40274035408638814,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,-1.1241887663431211,0.17926196882865147,0.11303359985370293,0.0011942222163425851,-0.9685453384085851,-0.584208931712428,0.35254862805059145,0.13078018752552922,1.3180648413400726,0.6048167289833136,-0.8235348577752856,-0.7310525440930975,-1.1283336855693102,-0.8677363422591893,0.9682409647631952,0.7243820198881338,-1.6191545146087136,0.2968575259618061,0.3805553082389358,1.228460099416882,1,1
B25778H,1,1,2,1.1527959111632284,0.32857456674138386,3,3,0,3,0,0,0,0.8061521939772177,0.34066261158599953,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.5294910081853998,0.23947702950266403,0.9088031066367427,-1.2902649438240241,-0.963859204390988,0.9018811904666849,0.5927550580532432,-0.408310478640031,-0.16344685649426346,-0.8235348577752856,-0.7310525440930975,1.6702529917198141,1.0388248738356611,0.9682409647631952,0.6825892457418224,0.9606304562563233,1.037782713912455,0.3805553082389358,1.228460099416882,1,0.3377664382185035
